ts,id.orig_h,id.orig_p,id.resp_p,proto,conn_state,label,detailed-label
1551377744.19196,192.168.1.200,52956,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.1922,192.168.1.200,56478,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.192206,192.168.1.200,59082,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19221,192.168.1.200,34426,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.192455,192.168.1.200,35060,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.192459,192.168.1.200,48742,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.1927,192.168.1.200,36600,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19295,192.168.1.200,60548,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.192956,192.168.1.200,39064,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19296,192.168.1.200,57956,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193199,192.168.1.200,57490,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193206,192.168.1.200,50754,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19321,192.168.1.200,47512,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193449,192.168.1.200,34672,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193456,192.168.1.200,50788,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193699,192.168.1.200,42934,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193706,192.168.1.200,52584,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19371,192.168.1.200,59854,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193951,192.168.1.200,37358,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.193957,192.168.1.200,44924,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.19396,192.168.1.200,53256,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194199,192.168.1.200,39886,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194206,192.168.1.200,39176,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194209,192.168.1.200,37704,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194449,192.168.1.200,50976,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194456,192.168.1.200,54758,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194459,192.168.1.200,60338,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194699,192.168.1.200,33450,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194705,192.168.1.200,48996,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194709,192.168.1.200,47058,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194948,192.168.1.200,57808,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.194955,192.168.1.200,48358,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195199,192.168.1.200,59474,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195205,192.168.1.200,41532,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195209,192.168.1.200,50172,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195448,192.168.1.200,57854,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195455,192.168.1.200,51146,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195698,192.168.1.200,39564,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195705,192.168.1.200,52784,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195948,192.168.1.200,43304,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195955,192.168.1.200,58712,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.195958,192.168.1.200,51678,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196198,192.168.1.200,51974,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196204,192.168.1.200,51852,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196208,192.168.1.200,34326,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196447,192.168.1.200,39736,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196454,192.168.1.200,55276,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196457,192.168.1.200,48398,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196698,192.168.1.200,38254,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196704,192.168.1.200,36352,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196947,192.168.1.200,54086,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196954,192.168.1.200,56838,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.196958,192.168.1.200,47916,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197197,192.168.1.200,48402,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197204,192.168.1.200,37096,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197207,192.168.1.200,36598,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197447,192.168.1.200,38186,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197454,192.168.1.200,37092,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197457,192.168.1.200,34736,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197697,192.168.1.200,51276,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197703,192.168.1.200,49772,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197707,192.168.1.200,33780,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197948,192.168.1.200,60682,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197954,192.168.1.200,49080,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.197957,192.168.1.200,48940,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198197,192.168.1.200,55302,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198204,192.168.1.200,42556,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198207,192.168.1.200,52568,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198452,192.168.1.200,33804,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198455,192.168.1.200,40122,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198696,192.168.1.200,42002,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198703,192.168.1.200,35406,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198707,192.168.1.200,34020,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198946,192.168.1.200,53156,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198953,192.168.1.200,33628,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.198956,192.168.1.200,60194,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199196,192.168.1.200,33086,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199202,192.168.1.200,40660,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199206,192.168.1.200,32872,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199446,192.168.1.200,47568,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199453,192.168.1.200,56926,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199457,192.168.1.200,38382,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199696,192.168.1.200,58656,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199703,192.168.1.200,48722,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199706,192.168.1.200,50936,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199946,192.168.1.200,41428,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199952,192.168.1.200,34902,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.199956,192.168.1.200,43710,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2002,192.168.1.200,39312,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200204,192.168.1.200,57734,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200445,192.168.1.200,41284,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200452,192.168.1.200,38270,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200455,192.168.1.200,57662,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200695,192.168.1.200,51452,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200702,192.168.1.200,34232,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200705,192.168.1.200,59544,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200945,192.168.1.200,47108,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200952,192.168.1.200,43164,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.200956,192.168.1.200,57460,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201195,192.168.1.200,35046,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201202,192.168.1.200,55406,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201205,192.168.1.200,51142,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201445,192.168.1.200,45960,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201452,192.168.1.200,50816,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201455,192.168.1.200,57794,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201695,192.168.1.200,39484,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201701,192.168.1.200,51400,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201705,192.168.1.200,55202,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201945,192.168.1.200,45068,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201952,192.168.1.200,32776,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.201955,192.168.1.200,55052,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202199,192.168.1.200,50422,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202203,192.168.1.200,58424,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202444,192.168.1.200,57490,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202451,192.168.1.200,51790,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202454,192.168.1.200,46148,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202694,192.168.1.200,41870,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202701,192.168.1.200,38744,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202704,192.168.1.200,51512,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202944,192.168.1.200,54698,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202951,192.168.1.200,43258,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.202954,192.168.1.200,59700,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203194,192.168.1.200,42876,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2032,192.168.1.200,59448,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203204,192.168.1.200,52690,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203448,192.168.1.200,38710,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203452,192.168.1.200,37836,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203693,192.168.1.200,40586,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2037,192.168.1.200,42122,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203703,192.168.1.200,37518,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203944,192.168.1.200,38100,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20395,192.168.1.200,53592,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.203954,192.168.1.200,39490,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204193,192.168.1.200,59444,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2042,192.168.1.200,44882,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204204,192.168.1.200,49380,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204443,192.168.1.200,56020,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20445,192.168.1.200,51090,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204454,192.168.1.200,51548,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204693,192.168.1.200,42272,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2047,192.168.1.200,50230,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204703,192.168.1.200,55046,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204942,192.168.1.200,43842,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204949,192.168.1.200,46264,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.204953,192.168.1.200,47320,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205198,192.168.1.200,54294,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205201,192.168.1.200,35044,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205443,192.168.1.200,40384,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205449,192.168.1.200,36168,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205692,192.168.1.200,49438,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205699,192.168.1.200,36946,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205702,192.168.1.200,55072,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205944,192.168.1.200,58658,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205951,192.168.1.200,54056,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.205954,192.168.1.200,34668,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206192,192.168.1.200,44344,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206199,192.168.1.200,56238,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206203,192.168.1.200,57028,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206442,192.168.1.200,53710,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206449,192.168.1.200,44546,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206692,192.168.1.200,54560,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206699,192.168.1.200,50120,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206702,192.168.1.200,58492,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206942,192.168.1.200,48536,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206949,192.168.1.200,43506,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.206952,192.168.1.200,34166,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207192,192.168.1.200,51492,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207198,192.168.1.200,53888,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207202,192.168.1.200,52858,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207441,192.168.1.200,46200,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207448,192.168.1.200,48374,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207451,192.168.1.200,52986,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207691,192.168.1.200,59332,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207698,192.168.1.200,34184,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207701,192.168.1.200,50998,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207941,192.168.1.200,41970,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207948,192.168.1.200,45166,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.207951,192.168.1.200,58438,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208196,192.168.1.200,53476,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2082,192.168.1.200,55532,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208441,192.168.1.200,55622,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208448,192.168.1.200,50758,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208451,192.168.1.200,50324,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208691,192.168.1.200,40462,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208697,192.168.1.200,53800,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208701,192.168.1.200,60318,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20894,192.168.1.200,47780,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.208947,192.168.1.200,60772,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20895,192.168.1.200,39230,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20919,192.168.1.200,47732,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.209197,192.168.1.200,37228,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2092,192.168.1.200,47090,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20944,192.168.1.200,58488,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.209447,192.168.1.200,42976,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.20969,192.168.1.200,44750,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.209941,192.168.1.200,55252,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.209947,192.168.1.200,35860,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.209951,192.168.1.200,51120,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210195,192.168.1.200,45146,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210198,192.168.1.200,47106,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21044,192.168.1.200,50164,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210446,192.168.1.200,43958,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210689,192.168.1.200,59584,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210696,192.168.1.200,57464,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210699,192.168.1.200,34486,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210945,192.168.1.200,43760,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.210948,192.168.1.200,48130,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211189,192.168.1.200,34842,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211196,192.168.1.200,47964,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.2112,192.168.1.200,49442,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211439,192.168.1.200,36762,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211446,192.168.1.200,53586,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211449,192.168.1.200,43926,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211689,192.168.1.200,56910,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211696,192.168.1.200,57582,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211699,192.168.1.200,37418,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211939,192.168.1.200,54634,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211945,192.168.1.200,38648,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.211949,192.168.1.200,38760,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212191,192.168.1.200,38158,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212199,192.168.1.200,59592,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212441,192.168.1.200,39992,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212447,192.168.1.200,39030,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21245,192.168.1.200,47070,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212691,192.168.1.200,38798,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212696,192.168.1.200,52166,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212699,192.168.1.200,57544,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21294,192.168.1.200,52878,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212945,192.168.1.200,38324,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.212949,192.168.1.200,50794,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213191,192.168.1.200,56934,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213198,192.168.1.200,33990,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213201,192.168.1.200,60094,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213439,192.168.1.200,38906,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213444,192.168.1.200,41534,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213689,192.168.1.200,47308,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213696,192.168.1.200,39228,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213699,192.168.1.200,43204,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21394,192.168.1.200,40564,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213945,192.168.1.200,51862,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.213948,192.168.1.200,35876,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214189,192.168.1.200,57392,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214194,192.168.1.200,52354,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214198,192.168.1.200,37716,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214439,192.168.1.200,36530,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214444,192.168.1.200,51750,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214447,192.168.1.200,49768,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214689,192.168.1.200,59650,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214939,192.168.1.200,59244,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214944,192.168.1.200,52064,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.214947,192.168.1.200,45900,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215188,192.168.1.200,37002,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215193,192.168.1.200,60290,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215196,192.168.1.200,48614,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215439,192.168.1.200,60240,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215444,192.168.1.200,45304,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215689,192.168.1.200,46342,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215695,192.168.1.200,50414,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215701,192.168.1.200,57120,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.215939,192.168.1.200,47184,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21619,192.168.1.200,35918,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216439,192.168.1.200,35924,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216445,192.168.1.200,53922,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216448,192.168.1.200,38432,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216451,192.168.1.200,36334,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216457,192.168.1.200,49380,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21646,192.168.1.200,41272,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216689,192.168.1.200,36546,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216694,192.168.1.200,35954,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216938,192.168.1.200,60718,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.216944,192.168.1.200,50316,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217194,192.168.1.200,53104,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217201,192.168.1.200,38818,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217452,192.168.1.200,54338,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217455,192.168.1.200,38408,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217687,192.168.1.200,56736,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217697,192.168.1.200,48352,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217705,192.168.1.200,41500,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.217937,192.168.1.200,43142,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.218686,192.168.1.200,55536,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.218935,192.168.1.200,36486,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.218941,192.168.1.200,40914,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.218944,192.168.1.200,53258,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219186,192.168.1.200,60620,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219192,192.168.1.200,41064,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219435,192.168.1.200,34974,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.21944,192.168.1.200,35962,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219444,192.168.1.200,39426,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219685,192.168.1.200,55900,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
1551377744.219691,192.168.1.200,47728,23,tcp,S0,Malicious,PartOfAHorizontalPortScan
